"year","lake","doyCat","mean_chl"
2014,"R",170,5.46180219520063
2014,"R",171,5.3731262227356
2014,"R",172,5.49394615800866
2014,"R",173,4.87183552124958
2014,"R",174,5.8608009828713
2014,"R",175,3.62166804549617
2014,"R",176,4.42733535995255
2014,"R",177,4.32685315986097
2014,"R",178,13.0407109166875
2014,"R",179,4.37054481976357
2014,"R",180,4.20379262664419
2014,"R",181,3.06849888392857
2014,"R",182,2.59866273049867
2014,"R",183,2.66234741820679
2014,"R",184,2.49464727980353
2014,"R",185,2.51489883814103
2014,"R",186,4.56237447448385
2014,"R",187,7.00729771530553
2014,"R",188,3.98085313124376
2014,"R",189,7.31236374302781
2014,"R",190,6.83942522321429
2014,"R",191,7.1029540121337
2014,"R",192,9.27323165116134
2014,"R",193,5.55771702256077
2014,"R",194,3.60917240311772
2014,"R",195,9.27021546162171
2014,"R",196,5.97593324644106
2014,"R",197,4.13760881046037
2014,"R",198,2.48180693004912
2014,"R",199,4.80142903971029
2014,"R",200,4.16837394376457
2014,"R",201,3.61270565372128
2014,"R",202,2.68190956179237
2014,"R",203,3.01618953962704
2014,"R",204,3.53600826257076
2014,"R",205,3.04523113605145
2014,"R",206,4.64889602584915
2014,"R",207,3.97757841117216
2014,"R",208,5.79246274558775
2014,"R",209,5.71929860504079
2014,"R",210,5.59408365072428
2014,"R",211,5.6780198967699
2014,"R",212,7.48411419309857
2014,"R",213,8.70842861565518
2014,"R",214,6.93249621472278
2014,"R",215,7.04840406988845
2014,"R",216,8.15457003933567
2014,"R",217,6.0508209238678
2014,"R",218,7.77737399319431
2014,"R",219,10.8021812172203
2014,"R",220,12.6665310600857
2014,"R",221,7.07580830627706
2014,"R",222,5.09287912608225
2014,"R",223,11.1310604922421
2014,"R",224,10.3000304708313
2014,"R",225,10.4745368563728
2014,"R",226,8.66887344426407
2014,"R",227,7.87966590700966
2014,"R",228,6.34097835757992
2014,"R",229,5.36045822666916
2014,"R",230,5.67569312198219
2014,"R",231,8.13698737785652
2014,"R",232,5.07314031996649
2014,"R",233,8.71480570211039
2014,"R",234,13.3418128095862
2014,"R",235,5.42879646395271
2014,"R",236,7.1344947370338
2014,"R",237,6.94266508231352
2014,"R",238,7.42706512237762
2014,"R",239,7.01048625853313
2014,"R",240,7.92025520052864
2014,"R",241,6.70645435293873
2014,"R",242,NA
2014,"R",243,NA
2014,"R",244,NA
2014,"R",245,NA
2014,"R",246,NA
2014,"R",247,NA
2014,"R",248,NA
2014,"R",249,NA
2014,"R",250,NA
2015,"R",129,NA
2015,"R",130,NA
2015,"R",131,NA
2015,"R",132,NA
2015,"R",133,NA
2015,"R",134,NA
2015,"R",135,NA
2015,"R",136,NA
2015,"R",137,NA
2015,"R",138,NA
2015,"R",139,NA
2015,"R",140,NA
2015,"R",141,NA
2015,"R",142,NA
2015,"R",143,NA
2015,"R",144,NA
2015,"R",145,2.27921006386353
2015,"R",146,1.87400004656361
2015,"R",147,2.62305438729755
2015,"R",148,1.75667929989125
2015,"R",149,1.8111063294819
2015,"R",150,1.98486618544514
2015,"R",151,1.6290572994718
2015,"R",152,1.43864089565969
2015,"R",153,1.26245684728652
2015,"R",154,2.20550914061885
2015,"R",155,2.65226434184208
2015,"R",156,3.24663409288871
2015,"R",157,3.69713975436937
2015,"R",158,4.14027821691649
2015,"R",159,5.38108155199949
2015,"R",160,4.03190117624167
2015,"R",161,4.99395601007763
2015,"R",162,5.21451607351087
2015,"R",163,3.74694126844236
2015,"R",164,5.40170986541288
2015,"R",165,6.47460268621852
2015,"R",166,6.91257058095454
2015,"R",167,6.46860554699538
2015,"R",168,9.62427846668072
2015,"R",169,8.85526207444734
2015,"R",170,9.83487040732384
2015,"R",171,12.5932885708016
2015,"R",172,12.5623996675138
2015,"R",173,18.4624147947482
2015,"R",174,14.4394283905947
2015,"R",175,23.3276907617191
2015,"R",176,35.1816467853481
2015,"R",177,31.6731686322851
2015,"R",178,34.3422044756161
2015,"R",179,40.1504912900491
2015,"R",180,32.0591485477939
2015,"R",181,26.1221120924721
2015,"R",182,17.8635078939073
2015,"R",183,22.0409528904557
2015,"R",184,14.2722373140648
2015,"R",185,13.3060011393205
2015,"R",186,11.4252188279919
2015,"R",187,12.5613830706967
2015,"R",188,10.6877169370876
2015,"R",189,10.5947202242575
2015,"R",190,9.907949642515
2015,"R",191,9.25694450079205
2015,"R",192,8.28395421319465
2015,"R",193,8.33797069407071
2015,"R",194,5.64438012761977
2015,"R",195,8.29284943534398
2015,"R",196,8.66203047944951
2015,"R",197,8.64654692792803
2015,"R",198,9.06264782512894
2015,"R",199,8.51837752922247
2015,"R",200,7.80761995458253
2015,"R",201,8.00757672852403
2015,"R",202,7.8631417807454
2015,"R",203,7.69149331817145
2015,"R",204,8.51560769389474
2015,"R",205,7.29009397494043
2015,"R",206,5.79483645654564
2015,"R",207,5.36411220512999
2015,"R",208,4.25665274655143
2015,"R",209,3.8614257099951
2015,"R",210,3.27625694214048
2015,"R",211,3.19055001048624
2015,"R",212,3.56645623353544
2015,"R",213,3.54917408764531
2015,"R",214,4.47074647223057
2015,"R",215,5.16860499725704
2015,"R",216,6.48291219220171
2015,"R",217,7.04016755745234
2015,"R",218,6.34692672796801
2015,"R",219,5.45873390887235
2015,"R",220,6.49808685469031
2015,"R",221,4.90922422937023
2015,"R",222,4.17955247994999
2015,"R",223,3.73280900869003
2015,"R",224,4.15600418767897
2015,"R",225,3.27139369936714
2015,"R",226,3.24005045550187
2015,"R",227,2.81503478621284
2015,"R",228,3.28313852059447
2015,"R",229,3.50757181790073
2015,"R",230,2.51962426313408
2015,"R",231,3.16333649569092
2015,"R",232,3.19829178624698
2015,"R",233,2.51310553154403
2015,"R",234,2.93804300107791
2015,"R",235,2.95243175602716
2015,"R",236,2.95837493741924
2015,"R",237,2.66692444994173
2015,"R",238,3.20306197131168
2015,"R",239,3.62385485382213
2015,"R",240,3.1279120066039
2015,"R",241,2.65261389474764
2015,"R",242,3.01209816921346
2015,"R",243,2.44937273108946
2015,"R",244,2.39283430810952
2015,"R",245,2.46282308897681
2015,"R",246,2.5507196137755
2015,"R",247,NA
2018,"R",138,NA
2018,"R",139,NA
2018,"R",140,NA
2018,"R",141,NA
2018,"R",142,NA
2018,"R",143,NA
2018,"R",144,NA
2018,"R",145,NA
2018,"R",146,NA
2018,"R",147,NA
2018,"R",148,1.21737040814066
2018,"R",149,1.78739916033684
2018,"R",150,1.82245890964768
2018,"R",151,3.14086101681902
2018,"R",152,3.86823740547863
2018,"R",153,1.53128801564843
2018,"R",154,2.97469983893919
2018,"R",155,4.30107301665625
2018,"R",156,2.37259238820537
2018,"R",157,3.23372722894921
2018,"R",158,2.36209390504759
2018,"R",159,2.29631637168252
2018,"R",160,2.72033844144374
2018,"R",161,2.47064303646285
2018,"R",162,2.02329100412881
2018,"R",163,2.61140047731893
2018,"R",164,2.82603613298898
2018,"R",165,2.40220847958254
2018,"R",166,3.79098930718192
2018,"R",167,2.88565714845288
2018,"R",168,3.99253426163055
2018,"R",169,4.19194063617667
2018,"R",170,4.57325591333928
2018,"R",171,3.54602470016719
2018,"R",172,2.77386774445807
2018,"R",173,2.21556877899989
2018,"R",174,2.17921292065723
2018,"R",175,2.19651597623208
2018,"R",176,2.01622720990537
2018,"R",177,2.10935264384192
2018,"R",178,1.85181577921849
2018,"R",179,1.96762312121197
2018,"R",180,1.60186115243124
2018,"R",181,3.75826255412837
2018,"R",182,1.3577390162872
2018,"R",183,2.46792120749602
2018,"R",184,2.26572819853148
2018,"R",185,2.18945218200864
2018,"R",186,3.28077598680442
2018,"R",187,2.44601696485819
2018,"R",188,3.04008853959471
2018,"R",189,2.6521631063698
2018,"R",190,2.27518979446379
2018,"R",191,2.1285998629645
2018,"R",192,2.29586273352139
2018,"R",193,2.55456609627345
2018,"R",194,2.81573206618598
2018,"R",195,3.52988814272099
2018,"R",196,2.26086778966214
2018,"R",197,3.02434081485805
2018,"R",198,2.71392270173621
2018,"R",199,2.51931193060784
2018,"R",200,2.53272665908722
2018,"R",201,3.12634459566259
2018,"R",202,3.85119357171015
2018,"R",203,3.86869104363977
2018,"R",204,3.42937488730304
2018,"R",205,3.16146915042502
2018,"R",206,3.04352322852904
2018,"R",207,4.17852590769729
2018,"R",208,4.50235874929851
2018,"R",209,3.18784496922264
2018,"R",210,3.6763484633171
2018,"R",211,2.57770164249151
2018,"R",212,2.61872349334874
2018,"R",213,3.16036745774797
2018,"R",214,3.93544065877871
2018,"R",215,3.88372590840893
2018,"R",216,3.34285960942879
2018,"R",217,2.91170893999254
2018,"R",218,3.64342729390877
2018,"R",219,2.55657506527278
2018,"R",220,2.71139528912415
2018,"R",221,2.67160474184715
2018,"R",222,2.10539951129485
2018,"R",223,1.93288739915908
2018,"R",224,1.37270907560476
2018,"R",225,1.62557994771362
2018,"R",226,1.90735405123215
2018,"R",227,1.8341238909341
2018,"R",228,2.57063784826807
2018,"R",229,1.73523077180593
2018,"R",230,2.07370964546676
2018,"R",231,2.20500549039053
2018,"R",232,NA
2018,"R",233,NA
2018,"R",234,NA
2019,"R",131,NA
2019,"R",132,NA
2019,"R",133,2.92205303376297
2019,"R",134,2.41024027396941
2019,"R",135,2.23255900174144
2019,"R",136,2.2052128507953
2019,"R",137,2.35417379363762
2019,"R",138,3.68582141043972
2019,"R",139,5.65027819863378
2019,"R",140,3.79286991087714
2019,"R",141,3.1323023350072
2019,"R",142,3.50415502073719
2019,"R",143,3.54599875422011
2019,"R",144,4.23350022750435
2019,"R",145,2.47997982977428
2019,"R",146,2.00739986442858
2019,"R",147,2.4368993356958
2019,"R",148,3.56846657170602
2019,"R",149,2.40865996876398
2019,"R",150,1.83543517450896
2019,"R",151,1.86269887474873
2019,"R",152,1.88722795989389
2019,"R",153,2.08957573511097
2019,"R",154,2.43408226989482
2019,"R",155,1.98857361980737
2019,"R",156,4.55210349870354
2019,"R",157,3.78998413615418
2019,"R",158,3.17758151458888
2019,"R",159,3.05067613570061
2019,"R",160,2.48877457178711
2019,"R",161,4.3754528603052
2019,"R",162,4.25253259889149
2019,"R",163,4.90444285059256
2019,"R",164,4.07148458948674
2019,"R",165,4.91839076175354
2019,"R",166,5.26262246084949
2019,"R",167,8.25785049651608
2019,"R",168,4.66210648278589
2019,"R",169,6.97924616747886
2019,"R",170,5.39110814494318
2019,"R",171,7.39156840825226
2019,"R",172,7.69464346308504
2019,"R",173,9.64364074383468
2019,"R",174,7.76589461517337
2019,"R",175,6.47011305564234
2019,"R",176,4.43076354249526
2019,"R",177,5.32061279099659
2019,"R",178,6.06184464126546
2019,"R",179,7.43389310418901
2019,"R",180,5.43178382675252
2019,"R",181,5.72269740239568
2019,"R",182,7.38366688222511
2019,"R",183,4.06035374412675
2019,"R",184,2.9821733404913
2019,"R",185,3.28730966298334
2019,"R",186,3.71818331269006
2019,"R",187,2.70094772284665
2019,"R",188,2.97461535907402
2019,"R",189,2.93950509994468
2019,"R",190,3.10440651268525
2019,"R",191,3.50889593635348
2019,"R",192,3.35924790429141
2019,"R",193,3.72402357105796
2019,"R",194,4.39510361199012
2019,"R",195,4.36679553613632
2019,"R",196,5.07456614140326
2019,"R",197,6.45101197533322
2019,"R",198,7.65183780469447
2019,"R",199,10.9880682201242
2019,"R",200,11.1678794689334
2019,"R",201,15.1109470832484
2019,"R",202,15.975099194931
2019,"R",203,16.6089390001526
2019,"R",204,18.5132754816183
2019,"R",205,22.9405348690928
2019,"R",206,32.8441014647598
2019,"R",207,37.2382431518423
2019,"R",208,41.3976064525353
2019,"R",209,49.0337786230195
2019,"R",210,43.7733548476732
2019,"R",211,33.7833524281613
2019,"R",212,35.2608003773949
2019,"R",213,30.1920744943595
2019,"R",214,28.6764930934297
2019,"R",215,25.7722356704583
2019,"R",216,23.8099775677675
2019,"R",217,23.356292555965
2019,"R",218,27.9656305866739
2019,"R",219,27.4537491179584
2019,"R",220,30.2087020534775
2019,"R",221,28.9505729831889
2019,"R",222,28.4484481813939
2019,"R",223,14.7878090231988
2019,"R",224,9.01536636129309
2019,"R",225,5.2101288444604
2019,"R",226,2.73124835743773
2019,"R",227,4.40499769675455
2019,"R",228,7.27304551784498
2019,"R",229,7.92880346917666
2019,"R",230,4.85139956282768
2019,"R",231,3.98910259203843
2019,"R",232,2.50636405581277
2019,"R",233,2.43820480521333
2019,"R",234,4.31533255357686
2019,"R",235,4.36308525434965
2019,"R",236,5.979874897349
2019,"R",237,7.20543593862134
2019,"R",238,9.90514690087244
2019,"R",239,13.7632902876261
2019,"R",240,16.9704853475863
2019,"R",241,13.5621792730045
2019,"R",242,16.9134569423468
2019,"R",243,17.9044457239957
2019,"R",244,15.2335925089742
2019,"R",245,15.8574695205094
2019,"R",246,14.4290797415661
2019,"R",247,15.0838070590682
2019,"R",248,14.1805595707817
2013,"T",137,NA
2013,"T",138,NA
2013,"T",139,NA
2013,"T",140,NA
2013,"T",141,NA
2013,"T",142,NA
2013,"T",143,NA
2013,"T",144,8.927863586
2013,"T",145,NA
2013,"T",146,NA
2013,"T",147,6.403399118
2013,"T",148,7.726156222
2013,"T",149,8.722245636
2013,"T",150,5.087651064
2013,"T",151,5.403805179
2013,"T",152,6.207030816
2013,"T",153,9.472903399
2013,"T",154,7.984399498
2013,"T",155,7.770680925
2013,"T",156,9.920563378
2013,"T",157,11.34161953
2013,"T",158,11.6694937
2013,"T",159,7.180829153
2013,"T",160,7.184620935
2013,"T",161,5.680317946
2013,"T",162,5.337046851
2013,"T",163,5.011987795
2013,"T",164,4.901336728
2013,"T",165,5.134761072
2013,"T",166,7.891098702
2013,"T",167,7.356572464
2013,"T",168,7.625329315
2013,"T",169,6.685599557
2013,"T",170,6.087245003
2013,"T",171,5.274482462
2013,"T",172,6.795159051
2013,"T",173,6.978141216
2013,"T",174,8.915626474
2013,"T",175,11.72694493
2013,"T",176,9.552013741
2013,"T",177,7.07605
2013,"T",178,4.600751896
2013,"T",179,4.69209935
2013,"T",180,5.050020509
2013,"T",181,5.809755566
2013,"T",182,7.01663354
2013,"T",183,6.582244795
2013,"T",184,5.966252714
2013,"T",185,4.332282301
2013,"T",186,4.780689146
2013,"T",187,4.123159826
2013,"T",188,4.82481169
2013,"T",189,6.791539624
2013,"T",190,8.047423497
2013,"T",191,10.93118795
2013,"T",192,10.31806843
2013,"T",193,8.978650473
2013,"T",194,9.718507404
2013,"T",195,10.75624896
2013,"T",196,7.664970663
2013,"T",197,6.493137938
2013,"T",198,5.54823757
2013,"T",199,6.591494443
2013,"T",200,8.49669211
2013,"T",201,8.168243432
2013,"T",202,11.72125726
2013,"T",203,9.457046859
2013,"T",204,12.33627267
2013,"T",205,13.50649676
2013,"T",206,12.20557112
2013,"T",207,13.50873736
2013,"T",208,18.06214944
2013,"T",209,18.24220159
2013,"T",210,21.4884833
2013,"T",211,23.26366884
2013,"T",212,20.73070159
2013,"T",213,17.79006042
2013,"T",214,22.24396697
2013,"T",215,21.30383505
2013,"T",216,18.53508796
2013,"T",217,21.81032509
2013,"T",218,30.52274657
2013,"T",219,23.71810806
2013,"T",220,22.85582256
2013,"T",221,14.2959341
2013,"T",222,14.50413736
2013,"T",223,20.40041447
2013,"T",224,22.38926113
2013,"T",225,16.05646957
2013,"T",226,28.84620479
2013,"T",227,16.57467966
2013,"T",228,18.56323906
2013,"T",229,21.27510944
2013,"T",230,22.19806344
2013,"T",231,18.83343219
2013,"T",232,22.25074622
2013,"T",233,21.64699125
2013,"T",234,15.68108324
2013,"T",235,15.31735951
2013,"T",236,16.26944128
2013,"T",237,15.93582199
2013,"T",238,19.53157953
2013,"T",239,15.12805771
2013,"T",240,10.08901038
2013,"T",241,11.80812352
2013,"T",242,14.60168954
2013,"T",243,11.41291651
2013,"T",244,13.36861381
2013,"T",245,NA
2013,"T",246,NA
2013,"T",247,NA
2013,"T",248,NA
2013,"T",249,NA
2014,"T",136,NA
2014,"T",137,NA
2014,"T",138,NA
2014,"T",139,NA
2014,"T",140,NA
2014,"T",141,NA
2014,"T",142,NA
2014,"T",143,NA
2014,"T",144,NA
2014,"T",145,NA
2014,"T",146,4.57676600743007
2014,"T",147,4.8352965393981
2014,"T",148,6.04375442266067
2014,"T",149,1.77662181568432
2014,"T",150,3.85219110316767
2014,"T",151,3.75248449467199
2014,"T",152,4.60192964587496
2014,"T",153,8.94834494932151
2014,"T",154,10.9136940533425
2014,"T",155,8.72868017399268
2014,"T",156,10.3294150510947
2014,"T",157,8.89663884292791
2014,"T",158,9.81993754942974
2014,"T",159,12.0651028658841
2014,"T",160,10.6488726117632
2014,"T",161,7.45515877351815
2014,"T",162,9.53391660422911
2014,"T",163,10.7193652701465
2014,"T",164,11.4961633418665
2014,"T",165,12.7675303212413
2014,"T",166,13.1218033268815
2014,"T",167,12.0192567848818
2014,"T",168,12.6877305637071
2014,"T",169,13.7368474624334
2014,"T",170,14.8335339790418
2014,"T",171,14.071299793956
2014,"T",172,16.8816128532925
2014,"T",173,13.5882785833958
2014,"T",174,13.4956384761072
2014,"T",175,14.4963239885115
2014,"T",176,12.0794082219863
2014,"T",177,8.92835192151598
2014,"T",178,5.12795310158591
2014,"T",179,13.5876753454878
2014,"T",180,11.3163122684607
2014,"T",181,10.5947535537379
2014,"T",182,11.5713957266692
2014,"T",183,10.4393767040251
2014,"T",184,11.4820303394522
2014,"T",185,12.1448164465743
2014,"T",186,10.2085089389777
2014,"T",187,15.8599001909549
2014,"T",188,16.3461099447428
2014,"T",189,9.62638435782967
2014,"T",190,19.813262908966
2014,"T",191,9.92766154738481
2014,"T",192,11.5053661272092
2014,"T",193,10.8806483269711
2014,"T",194,10.9501385318742
2014,"T",195,10.834625950896
2014,"T",196,11.8694103129594
2014,"T",197,10.880392857367
2014,"T",198,13.8377605467449
2014,"T",199,11.8066585107601
2014,"T",200,12.3720647841742
2014,"T",201,8.47351053894023
2014,"T",202,11.7344223081334
2014,"T",203,6.58115322177822
2014,"T",204,7.65414110628954
2014,"T",205,16.4348720940518
2014,"T",206,14.5109740519897
2014,"T",207,14.1499792525183
2014,"T",208,13.7647687598859
2014,"T",209,15.8318927166583
2014,"T",210,13.0170122845904
2014,"T",211,9.67059307879621
2014,"T",212,9.22083613001582
2014,"T",213,9.88258811500999
2014,"T",214,9.07390461101399
2014,"T",215,8.31589309128372
2014,"T",216,7.7588459717366
2014,"T",217,10.4996143179737
2014,"T",218,10.4435993693806
2014,"T",219,11.33811500999
2014,"T",220,11.0707082630911
2014,"T",221,11.079239770646
2014,"T",222,12.0604493163087
2014,"T",223,15.8662410831356
2014,"T",224,18.0874742282457
2014,"T",225,11.6520572526432
2014,"T",226,12.2817514516733
2014,"T",227,9.76176817973693
2014,"T",228,11.0365822328713
2014,"T",229,12.0364921536797
2014,"T",230,13.0340752997003
2014,"T",231,19.5367231401411
2014,"T",232,15.4638926015391
2014,"T",233,11.6904059482184
2014,"T",234,17.8922948795996
2014,"T",235,20.3778074139402
2014,"T",236,18.2683706267691
2014,"T",237,16.1206713208666
2014,"T",238,16.1897851497461
2014,"T",239,16.028462097798
2014,"T",240,16.3971266363844
2014,"T",241,16.3947998615967
2014,"T",242,NA
2014,"T",243,NA
2014,"T",244,NA
2014,"T",245,NA
2014,"T",246,NA
2014,"T",247,NA
2014,"T",248,NA
2014,"T",249,NA
2014,"T",250,NA
2015,"T",129,NA
2015,"T",130,NA
2015,"T",131,NA
2015,"T",132,NA
2015,"T",133,NA
2015,"T",134,NA
2015,"T",135,NA
2015,"T",136,NA
2015,"T",137,NA
2015,"T",138,NA
2015,"T",139,NA
2015,"T",140,NA
2015,"T",141,NA
2015,"T",142,NA
2015,"T",143,NA
2015,"T",144,NA
2015,"T",145,6.70414320953422
2015,"T",146,6.57529503695387
2015,"T",147,7.05870089942501
2015,"T",148,5.65290390093209
2015,"T",149,6.36100268389663
2015,"T",150,6.23650867368353
2015,"T",151,5.54131285032023
2015,"T",152,5.02042428120629
2015,"T",153,5.95107956735327
2015,"T",154,7.58083128065088
2015,"T",155,9.67312046975791
2015,"T",156,9.67788439884219
2015,"T",157,9.86555129926291
2015,"T",158,11.390333135218
2015,"T",159,12.2111263673397
2015,"T",160,12.0207099635276
2015,"T",161,11.2407328590118
2015,"T",162,9.81829205923014
2015,"T",163,9.86122372481242
2015,"T",164,10.1314046608842
2015,"T",165,11.3679695692376
2015,"T",166,12.1472793952426
2015,"T",167,11.9676123297746
2015,"T",168,13.3953834594672
2015,"T",169,12.3136462463531
2015,"T",170,11.9065383209954
2015,"T",171,12.0916371414567
2015,"T",172,13.9782844344222
2015,"T",173,13.9841494160591
2015,"T",174,14.5726025736304
2015,"T",175,8.85799906587791
2015,"T",176,14.6367826766845
2015,"T",177,8.82054138315675
2015,"T",178,7.17787732628729
2015,"T",179,7.18726129690637
2015,"T",180,10.5643106854688
2015,"T",181,11.426917326674
2015,"T",182,10.4429540494327
2015,"T",183,8.44822452886935
2015,"T",184,12.2018987962309
2015,"T",185,7.40317082090031
2015,"T",186,6.9805793440212
2015,"T",187,11.7458378241437
2015,"T",188,10.7862486285879
2015,"T",189,8.50689702316758
2015,"T",190,8.07914123445777
2015,"T",191,7.02618153124215
2015,"T",192,8.31741901641738
2015,"T",193,8.65827689120188
2015,"T",194,8.05363638431267
2015,"T",195,9.18901862946585
2015,"T",196,7.82740449263775
2015,"T",197,7.66498360117256
2015,"T",198,7.54643277235155
2015,"T",199,7.64652845895504
2015,"T",200,7.70768066748936
2015,"T",201,7.59820101026679
2015,"T",202,7.47832078560808
2015,"T",203,7.42107856483171
2015,"T",204,7.14591865034892
2015,"T",205,7.88871310068239
2015,"T",206,8.18188398277339
2015,"T",207,6.86891009365418
2015,"T",208,6.45632114745745
2015,"T",209,5.68152501132028
2015,"T",210,6.43122606402939
2015,"T",211,5.08611207553983
2015,"T",212,5.00806871989117
2015,"T",213,6.38102182121732
2015,"T",214,9.00522496291816
2015,"T",215,7.63565947498549
2015,"T",216,11.2013298009816
2015,"T",217,8.20542210907625
2015,"T",218,11.3075281964777
2015,"T",219,11.2962674317348
2015,"T",220,14.1389067315187
2015,"T",221,16.738188393248
2015,"T",222,14.588391104197
2015,"T",223,20.0662620571519
2015,"T",224,14.5573536213744
2015,"T",225,18.157682078857
2015,"T",226,29.2209807100099
2015,"T",227,26.6331944122891
2015,"T",228,29.7549286382354
2015,"T",229,27.5999779853195
2015,"T",230,26.7689093053699
2015,"T",231,33.2113578162622
2015,"T",232,34.6427261346921
2015,"T",233,34.3951457098588
2015,"T",234,55.9282302904345
2015,"T",235,58.1951629927381
2015,"T",236,47.1127718913631
2015,"T",237,49.8470263304967
2015,"T",238,67.7405379064634
2015,"T",239,50.5432387506771
2015,"T",240,74.6591048446435
2015,"T",241,65.5012879174861
2015,"T",242,56.5944140046338
2015,"T",243,44.2173477568468
2015,"T",244,57.1683220077456
2015,"T",245,64.9390316778931
2015,"T",246,57.9718244920041
2015,"T",247,NA
