"lakeid","year4","daynum","sampledate","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_mean","abundance_raw","abundance","biomass","manual_chl","start.date.group","event_index","period"
"L",2018,233,2018-08-21,"Calanoid",17.572131147541,0.833866,0.835708979285193,0.119340016222222,248.594802914685,2083.08001610942,0.00174084867403219,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Mesocyclops edax",44.9065573770492,1.316836,5.11872292642367,0.169252581333333,635.297829670862,3753.54883610124,0.0192133764828023,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Holopedium gibberum",388.539344262295,0.213086666666667,0.0606832908983088,0.181128487363636,5496.70730889137,30347.0060888661,0.00184155619838341,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Daphnia",228.437704918033,1.007284,2.82351713457687,0.1437983365,3231.73243789091,22474.0599686347,0.0634558934049481,NA,2014-08-15,26,"after"
"L",2018,233,2018-08-21,"Nauplii",1856.78852459016,0.151354666666667,0.285920273367635,0.184969965304348,26268.1841746517,142013.240535728,0.0406044645557992,NA,2014-08-15,26,"after"
"L",2018,198,2018-07-17,"Cyclopoid",207.089147286822,0.420840666666667,0.251138973406818,0.221882997777778,2929.71212901184,13203.8604055009,0.00331600394724442,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Calanoid",84.0658914728683,0.830371333333333,0.824752041452705,0.119340016222222,1189.28908207412,9965.55153687553,0.00821910897424023,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Mesocyclops edax",20.5038759689923,1.19882416666667,3.83319395592132,0.169252581333333,290.070507822955,1713.83210547128,0.00656945086815641,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Holopedium gibberum",65.6124031007752,0.284878666666667,0.130947433256204,0.181128487363636,928.225625033456,5124.68048811084,0.000671063756176267,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Daphnia",211.18992248062,1.00420733333333,2.0945353280967,0.1437983365,2987.72623057644,20777.1960600979,0.0435185711666666,3.756577612387,2014-08-15,25,"after"
"L",2018,198,2018-07-17,"Nauplii",647.922480620155,0.173028666666667,0.303578594806349,0.184969965304348,9166.22804720538,49555.2239095863,0.0150439052397862,3.756577612387,2014-08-15,25,"after"
"L",2018,156,2018-06-05,"Cyclopoid",126.237596471885,0.423765333333333,0.238044876149175,0.221882997777778,1785.89666511472,8048.82159967634,0.00191598074084176,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Calanoid",75.7425578831312,0.793147333333333,0.740609411257445,0.119340016222222,1071.53799906883,8978.86587407134,0.00664983256875554,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Mesocyclops edax",31.0738699007718,1.034045,2.57906617411314,0.169252581333333,439.605332951315,2597.3331070534,0.0066986939593056,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Holopedium gibberum",868.126240352811,0.194765333333333,0.0408460485113657,0.181128487363636,12281.4739893274,67805.3141617138,0.00276957915157775,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Daphnia",64.0898566703418,1.020636,2.23485496238816,0.1437983365,906.685999212087,6305.26069550246,0.0140913431544947,2.4798454105888,2014-08-15,24,"after"
"L",2018,156,2018-06-05,"Nauplii",623.419514884234,0.148964666666667,0.284874762891179,0.184969965304348,8819.58199233575,47681.1571966513,0.0135831583507731,2.4798454105888,2014-08-15,24,"after"
"L",2015,237,2015-08-25,"Calanoid",54.5173372396917,0.803,2.17877047678877,0.119340016222222,771.262551635982,6462.73208309122,0.0140808098620347,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Cyclopoid",2050.24128976412,0.319411764705882,0.476728748901103,0.221882997777778,29004.9809597389,130721.962702109,0.0623189177328733,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Daphnia",358.256787575117,1.1488,11.9605682388246,0.1437983365,5068.2967678936,35245.8650861625,0.421560574499452,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Holopedium gibberum",85.6701013766584,0.188266666666667,4.29708087259537,0.181128487363636,1211.98400971369,6691.29427046166,0.0287530326225078,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Mesocyclops edax",5.84114327568126,1.03133333333333,8.24620279599301,0.169252581333333,82.6352733895696,488.236414113083,0.00402609648316491,3.38057541552255,2014-08-15,23,"after"
"L",2015,237,2015-08-25,"Nauplii",1882.79518252792,0.1290625,0.764874179609161,0.184969965304348,26636.1031225712,144002.314531142,0.110143652188828,3.38057541552255,2014-08-15,23,"after"
"L",2014,154,2014-06-03,"Calanoid",52.258883248731,0.561466666666667,1.05863409065031,0.119340016222222,739.311963510914,6195.00471773229,0.0065582431859309,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Cyclopoid",160.260575296108,0.4114,0.870997378796678,0.221882997777778,2267.2233547668,10218.1031330642,0.00889994104517308,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Holopedium gibberum",432.006768189509,0.1518,1.95284505934037,0.181128487363636,6111.64556502355,33742.0449647642,0.0658929858014804,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Mesocyclops edax",66.1945854483926,0.5146,0.492242201835103,0.169252581333333,936.461820447158,5532.92489290222,0.00272353913187044,1.92260538940226,2014-08-15,22,"after"
"L",2014,154,2014-06-03,"Nauplii",857.045685279188,0.174,0.876924405274131,0.184969965304348,12124.716201579,65549.6484611926,0.0574820864927596,1.92260538940226,2014-08-15,22,"after"
"L",2013,204,2013-07-23,"Calanoid",113.491590762015,0.842,2.40717219201376,0.119340016222222,1605.57757058997,13453.8072091446,0.0323856305905672,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Cyclopoid",399.68777616188,0.5412,2.02679597845451,0.221882997777778,5654.42535729513,25483.8154068848,0.0516504945823513,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Daphnia",772.23625888067,1.23986666666667,14.2556717166567,0.1437983365,10924.9082520579,75973.8152607759,1.08305776941954,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Holopedium gibberum",93.753922803404,0.349266666666667,24.2109009261416,0.181128487363636,1326.34668874824,7322.68406838427,0.177288778493087,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Mesocyclops edax",76.4834633396191,1.21746666666667,13.6404405889023,0.169252581333333,1082.01966713672,6392.92859590571,0.0872023627015464,3.62046157,2014-08-15,20,"after"
"L",2013,204,2013-07-23,"Nauplii",944.94085351852,0.145933333333333,0.809212750654803,0.184969965304348,13368.1784681731,72272.157515828,0.0584835513791404,3.62046157,2014-08-15,20,"after"
"L",2011,207,2011-07-26,"Calanoid",38.14965439,0.916177511,2.843257273,0.119340016222222,539.70720652586,4522.43282354575,0.0128584400172004,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Cyclopoid",434.3191223,0.401044577,0.759623842,0.221882997777778,6144.35868385586,27691.8860182771,0.0210354168494298,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Daphnia",149.6640167,1.025376797,7.483223231,0.1437983365,2117.31271651493,14724.180877537,0.110184332400231,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Holopedium gibberum",184.8790894,0.266547769,9.755939155,0.181128487363636,2615.5040846523,14440.0481819372,0.140876231458247,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Mesocyclops edax",93.90683746,0.958557963,4.447105462,0.169252581333333,1328.5099886121,7849.27460571889,0.0349065519718304,2.09341,2014-08-15,19,"after"
"L",2011,207,2011-07-26,"Nauplii",1490.771118,0.156649679,0.842227077,0.184969965304348,21090.0971065183,114019.035857075,0.0960299192922623,2.09341,2014-08-15,19,"after"
"L",2010,229,2010-08-17,"Calanoid",64.95652008,0.815475643,2.184535535,0.119340016222222,918.946778380441,7700.24009942546,0.0168214481252269,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Cyclopoid",2468.3479,0.311089337,0.397176441,0.221882997777778,34919.9795160444,157380.150195274,0.0625076879386045,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Daphnia",288.6956482,1.180050135,10.96616732,0.1437983365,4084.20795201323,28402.3310103676,0.311464714137716,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Holopedium gibberum",281.4782715,0.215917215,4.982221773,0.181128487363636,3982.10295841667,21984.9622573292,0.109533957637049,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Mesocyclops edax",144.3478241,0.779372573,1.956412047,0.169252581333333,2042.10397600661,12065.4229313337,0.0236049387750112,4.36289,2014-08-15,18,"after"
"L",2010,229,2010-08-17,"Nauplii",4597.478027,0.178936824,0.89644455,0.184969965304348,65041.0092225266,351630.109869506,0.31521689560842,4.36289,2014-08-15,18,"after"
"L",2010,159,2010-06-08,"Calanoid",800.6237183,0.736529946,1.734883206,0.119340016222222,11326.5086510274,94909.5618517126,0.164657004945355,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Cyclopoid",1328.307495,0.413326859,0.820437284,0.221882997777778,18791.7070022456,84691.9646410494,0.0694844454467266,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Daphnia",61.86637878,1.064826608,8.292475815,0.1437983365,875.230221691781,6086.51145065076,0.050472249002242,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Epischura lacustris",7.27839756,1.946392775,15.65005065,0.255047885,102.968262174399,403.721294040133,0.00631825870021163,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Holopedium gibberum",320.2494812,0.242544994,7.219949352,0.181128487363636,4530.60337383067,25013.2016215371,0.180594048838862,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Mesocyclops edax",94.61917114,0.904987752,3.539760995,0.169252581333333,1338.58744872791,7908.81555946045,0.0279953168340272,6.60234,2014-08-15,17,"after"
"L",2010,159,2010-06-08,"Nauplii",2507.407959,0.162614152,0.857117813,0.184969965304348,35472.5663131387,191774.736264736,0.164373542535882,6.60234,2014-08-15,17,"after"
"L",2009,181,2009-06-30,"Bosmina longirostris",12.45223331,0.337882459,0.967593056,0.120376969857143,176.163065228449,1463.42830723776,0.00141600306803709,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Calanoid",761.6106567,0.688469827,1.489155945,0.119340016222222,10774.5867311351,90284.7768268423,0.13444811215469,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Cyclopoid",1610.666748,0.385295093,0.685770036,0.221882997777778,22786.2732993732,102694.994783666,0.0704251502698148,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Daphnia",630.6712646,0.927326441,5.693225802,0.1437983365,8922.1732646317,62046.4289211837,0.353244330056042,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Epischura lacustris",2.42130518,1.503462076,8.723737412,0.255047885,34.254461167201,134.30599970355,0.00117165027426992,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Holopedium gibberum",265.2207947,0.286595404,12.29519677,0.181128487363636,3752.10670997918,20715.1661485826,0.254697043920067,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Mesocyclops edax",76.44340515,1.143875241,8.967310785,0.169252581333333,1081.45295967991,6389.58030158516,0.0572973523500281,3.01389,2014-08-15,16,"after"
"L",2009,181,2009-06-30,"Nauplii",3334.152832,0.145346671,0.813158577,0.184969965304348,47168.6137099237,255006.879805124,0.207361031507544,3.01389,2014-08-15,16,"after"
"R",2019,224,2019-08-12,"Cyclopoid",433.26400862069,0.400600666666667,0.224865693683652,0.247252532666667,6129.4318787371,24790.1682244868,0.00557445837433366,9.01536636129309,2014-08-15,15,"after"
"R",2019,224,2019-08-12,"Mesocyclops edax",11.6573275862069,0.921301666666667,1.28569116339811,0.231808059111111,164.917449652119,711.439672479508,0.000914691700197751,9.01536636129309,2014-08-15,15,"after"
"R",2019,224,2019-08-12,"Holopedium gibberum",0,0.42254,0.416048854213015,0.157585475384615,0,0,0,9.01536636129309,2014-08-15,15,"after"
"R",2019,224,2019-08-12,"Daphnia",122.401939655172,1.16125533333333,3.37050064026276,0.17723005627381,1731.63322134725,9770.53925137834,0.0329316088024831,9.01536636129309,2014-08-15,15,"after"
"R",2019,224,2019-08-12,"Nauplii",748.011853448276,0.155094666666667,0.28914021126145,0.143749885772727,10582.2030193443,73615.3838485486,0.0212851676380621,9.01536636129309,2014-08-15,15,"after"
"R",2019,203,2019-07-22,"Cyclopoid",658.408096280088,0.409853333333333,0.226806133944476,0.247252532666667,9314.56916397338,37672.2902027087,0.00854430649771073,16.6089390001526,2014-08-15,14,"after"
"R",2019,203,2019-07-22,"Calanoid",15.3118161925602,0.781721333333333,0.721149051603257,0.168478539375,216.617887534265,1285.72985222834,0.00092720286355246,16.6089390001526,2014-08-15,14,"after"
"R",2019,203,2019-07-22,"Mesocyclops edax",34.0262582056893,1.07772,2.67474719090608,0.231808059111111,481.373083409477,2076.60201830491,0.00555438541509095,16.6089390001526,2014-08-15,14,"after"
"R",2019,203,2019-07-22,"Holopedium gibberum",17.0131291028446,0.175624166666667,0.0438575809738503,0.157585475384615,240.686541704738,1527.3396302375,6.69854215077118e-05,16.6089390001526,2014-08-15,14,"after"
"R",2019,203,2019-07-22,"Daphnia",197.352297592998,1.452002,5.70766862250027,0.17723005627381,2791.96388377497,15753.3318133215,0.0899147976907302,16.6089390001526,2014-08-15,14,"after"
"R",2019,203,2019-07-22,"Nauplii",1056.51531728665,0.139842666666667,0.276089311023751,0.143749885772727,14946.6342398643,103976.668638856,0.0287068468070466,16.6089390001526,2014-08-15,14,"after"
"R",2018,197,2018-07-16,"Cyclopoid",341.279379157428,0.392466666666667,0.210828267903452,0.247252532666667,4828.11557051003,19527.0621434606,0.00411685668894887,3.02434081485805,2014-08-15,12,"after"
"R",2018,197,2018-07-16,"Calanoid",18.3237250554324,0.784485333333333,0.7268835662711,0.168478539375,259.227681638122,1538.6391798016,0.00111841153421863,3.02434081485805,2014-08-15,12,"after"
"R",2018,197,2018-07-16,"Mesocyclops edax",52.6807095343681,1.10647833333333,2.88242118900516,0.231808059111111,745.279584709602,3215.07193307879,0.00926719146408209,3.02434081485805,2014-08-15,12,"after"
"R",2018,197,2018-07-16,"Holopedium gibberum",73.2949002217295,0.19229,0.0445927960860366,0.157585475384615,1036.91072655249,6579.98920282295,0.000293420116769807,3.02434081485805,2014-08-15,12,"after"
"R",2018,197,2018-07-16,"Daphnia",36.6474501108647,0.898103333333333,1.72346645611409,0.17723005627381,518.455363276245,2925.32414747565,0.00504169804143482,3.02434081485805,2014-08-15,12,"after"
"R",2018,197,2018-07-16,"Nauplii",1177.29933481153,0.168051333333333,0.30065304996629,0.143749885772727,16655.3785452494,115863.594991526,0.0348347432142612,3.02434081485805,2014-08-15,12,"after"
"R",2018,155,2018-06-04,"Cyclopoid",329.180092059839,0.455999333333333,0.287321071801213,0.247252532666667,4656.94567277942,18834.7744007042,0.0054116275679444,4.30107301665625,2014-08-15,11,"after"
"R",2018,155,2018-06-04,"Calanoid",30.6214039125432,0.84009,0.861284610890576,0.168478539375,433.204248630644,2571.27258010242,0.00221459750364712,4.30107301665625,2014-08-15,11,"after"
"R",2018,155,2018-06-04,"Mesocyclops edax",45.9321058688147,0.960386666666667,1.70345034675551,0.231808059111111,649.806372945966,2803.20872120541,0.00477512686816544,4.30107301665625,2014-08-15,11,"after"
"R",2018,155,2018-06-04,"Holopedium gibberum",76.5535097813579,0.181332,0.0347074602830259,0.157585475384615,1083.01062157661,6872.52818785064,0.000238527999123802,4.30107301665625,2014-08-15,11,"after"
"R",2018,155,2018-06-04,"Daphnia",91.8642117376295,1.310508,4.68006661632503,0.17723005627381,1299.61274589193,7332.9139154823,0.034318525616234,4.30107301665625,2014-08-15,11,"after"
"R",2018,155,2018-06-04,"Nauplii",1013.0581127733,0.172671333333333,0.304311306000801,0.143749885772727,14331.8405588638,99699.8396334234,0.0303397884069175,4.30107301665625,2014-08-15,11,"after"
"R",2015,236,2015-08-24,"Cyclopoid",3693.04632282713,0.324266666666667,0.537286496227956,0.247252532666667,52245.9179862476,211305.896132853,0.113531804565529,2.95837493741924,2014-08-15,10,"after"
"R",2015,236,2015-08-24,"Daphnia",1067.01671442216,0.946866666666667,8.81622203770435,0.17723005627381,15095.1986188409,85172.9042816515,0.750903235743179,2.95837493741924,2014-08-15,10,"after"
"R",2015,236,2015-08-24,"Nauplii",7164.69436485196,0.135133333333333,0.783458554648946,0.143749885772727,101359.691014119,705111.454310103,0.552425600860209,2.95837493741924,2014-08-15,10,"after"
"R",2014,160,2014-06-09,"Cyclopoid",434.796440210579,0.280662267527418,0.331583742459767,0.247252532666667,6151.11135095763,24877.8497215648,0.00824909051502814,6.81150392576174,2014-08-15,9,"after"
"R",2014,160,2014-06-09,"Daphnia",23.1709701679619,0.939411532801586,8.83542923470802,0.17723005627381,327.802172308087,1849.5856696093,0.016341883297363,6.81150392576174,2014-08-15,9,"after"
"R",2014,160,2014-06-09,"Holopedium gibberum",241.250689395839,0.200949958169612,5.60164324201604,0.157585475384615,3412.99908814891,21658.0816209037,0.121320846546767,6.81150392576174,2014-08-15,9,"after"
"R",2014,160,2014-06-09,"Mesocyclops edax",69.5129105038857,0.799300364527395,5.04506474869816,0.231808059111111,983.406516924262,4242.33100736541,0.0214028346175684,6.81150392576174,2014-08-15,9,"after"
"R",2014,160,2014-06-09,"Nauplii",445.700426171973,0.176524163113745,0.885486391951232,0.143749885772727,6305.37119674968,43863.4866584774,0.0388405205396162,6.81150392576174,2014-08-15,9,"after"
"R",2013,203,2013-07-22,"Calanoid",91.6483802655678,0.792066666666667,2.11624451046306,0.168478539375,1296.55935516718,7695.69441886779,0.0162859710681302,3.231746552,2014-08-15,7,"after"
"R",2013,203,2013-07-22,"Cyclopoid",928.503262362637,0.41475,0.875681444848071,0.247252532666667,13135.6341228413,53126.3885597892,0.0465217926935962,3.231746552,2014-08-15,7,"after"
"R",2013,203,2013-07-22,"Daphnia",229.872166895604,1.16546666666667,16.7221705628193,0.17723005627381,3252.02592361605,18349.1784180888,0.306838091194883,3.231746552,2014-08-15,7,"after"
"R",2013,203,2013-07-22,"Mesocyclops edax",46.5754063644689,1.2704,17.6729858221989,0.231808059111111,658.907213281684,2842.46896250425,0.050234913674378,3.231746552,2014-08-15,7,"after"
"R",2013,203,2013-07-22,"Nauplii",380.115413232601,0.179066666666667,0.888696757216899,0.143749885772727,5377.53306323439,37408.9553833554,0.0332452173400596,3.231746552,2014-08-15,7,"after"
"R",2011,234,2011-08-22,"Bosmina longirostris",3.275681257,0.254777074,0.473778005,0.173873146,46.3414101373354,266.524251751535,0.00012627332827896,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Calanoid",9.827044487,0.920471013,2.873505069,0.168478539375,139.024240541334,825.174773339491,0.00237114389400195,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Cyclopoid",805.817627,0.468581736,1.130219438,0.247252532666667,11399.9874282339,46106.6558359698,0.0521106386469892,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Daphnia",402.9088135,0.742521763,3.110388295,0.17723005627381,5699.99371411694,32161.5522443372,0.100034915649817,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Holopedium gibberum",75.34066772,0.212823778,4.758071261,0.157585475384615,1065.85241630951,6763.64629232554,0.0321819110430833,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Mesocyclops edax",65.5136261,0.934386671,4.018513061,0.231808059111111,926.82821632793,3998.25709201801,0.0160670483455102,4.36977,2014-08-15,6,"after"
"R",2011,234,2011-08-22,"Nauplii",930.2935181,0.200369433,0.945292514,0.143749885772727,13160.9610606191,91554.5844775622,0.0865458633290202,4.36977,2014-08-15,6,"after"
"R",2011,221,2011-08-09,"Calanoid",30.84291267,0.747478247,1.793801766,0.168478539375,436.337956513969,2589.87262195315,0.00464571808297462,5.83345,2014-08-15,5,"after"
"R",2011,221,2011-08-09,"Cyclopoid",2146.666748,0.510976672,1.409923977,0.247252532666667,30369.1221435737,122826.333934932,0.173175793221869,5.83345,2014-08-15,5,"after"
"R",2011,221,2011-08-09,"Daphnia",456.4750977,1.159717441,10.45980462,0.17723005627381,6457.80161753874,36437.39528899,0.381128035584544,5.83345,2014-08-15,5,"after"
"R",2011,221,2011-08-09,"Holopedium gibberum",98.69731903,0.224076435,5.608032223,0.157585475384615,1396.28143942598,8860.47039562566,0.0496898034896063,5.83345,2014-08-15,5,"after"
"R",2011,221,2011-08-09,"Mesocyclops edax",92.5287323,0.946530819,4.229786269,0.231808059111111,1309.01378876193,5646.97273158432,0.0238854877214728,5.83345,2014-08-15,5,"after"
"R",2011,221,2011-08-09,"Nauplii",1172.03064,0.183027595,0.905998614,0.143749885772727,16580.8417609918,115345.077819447,0.104502480636141,5.83345,2014-08-15,5,"after"
"R",2011,206,2011-07-25,"Calanoid",51.65531158,0.770163059,1.919387743,0.168478539375,730.773171103024,4337.48520027508,0.00832531592885188,2.69335,2014-08-15,4,"after"
"R",2011,206,2011-07-25,"Cyclopoid",4586.991699,0.405312091,0.780430981,0.247252532666667,64892.6580282081,262454.978027235,0.204827995970128,2.69335,2014-08-15,4,"after"
"R",2011,206,2011-07-25,"Daphnia",475.2288818,0.988029003,6.764865804,0.17723005627381,6723.11339008925,37934.3861387848,0.256621031585997,2.69335,2014-08-15,4,"after"
"R",2011,206,2011-07-25,"Holopedium gibberum",61.98637772,0.254087061,8.374155062,0.157585475384615,876.927859422163,5564.77592418885,0.0466002964744418,2.69335,2014-08-15,4,"after"
"R",2011,206,2011-07-25,"Mesocyclops edax",113.6416931,0.868663073,3.00869313,0.231808059111111,1607.70108428419,6935.48399675604,0.0208667430542648,2.69335,2014-08-15,4,"after"
"R",2011,206,2011-07-25,"Nauplii",3285.277832,0.162768573,0.85749945,0.143749885772727,46477.1739016022,323319.727537621,0.277246488537659,2.69335,2014-08-15,4,"after"
"R",2010,228,2010-08-16,"Calanoid",153.46875,0.853286147,2.420534088,0.168478539375,2171.13868201194,12886.7373261078,0.031192786980946,4.36793,2014-08-15,3,"after"
"R",2010,228,2010-08-16,"Cyclopoid",2261.106201,0.367023796,0.605776059,0.247252532666667,31988.1092217677,129374.24291177,0.0783718190072008,4.36793,2014-08-15,3,"after"
"R",2010,228,2010-08-16,"Daphnia",1643.820801,1.169310093,10.6968129,0.17723005627381,23255.3072032381,131215.368838512,1.40358625007005,4.36793,2014-08-15,3,"after"
"R",2010,228,2010-08-16,"Holopedium gibberum",364.9145813,0.195159286,3.60901163,0.157585475384615,5162.48528179594,32759.9055001483,0.118230879947736,4.36793,2014-08-15,3,"after"
"R",2010,228,2010-08-16,"Mesocyclops edax",20.46249962,1.294273019,14.63977699,0.231808059111111,289.485152225692,1248.8140116256,0.0182823586321861,4.36793,2014-08-15,3,"after"
"R",2010,228,2010-08-16,"Nauplii",2486.193848,0.165143386,0.863344557,0.143749885772727,35172.4480350098,244678.093801191,0.211241500500393,4.36793,2014-08-15,3,"after"
"R",2010,158,2010-06-07,"Bosmina longirostris",644.4556885,0.328391075,0.900312306,0.173873146,9117.18297141918,52435.8314159633,0.0472086242991332,6.17973,2014-08-15,2,"after"
"R",2010,158,2010-06-07,"Calanoid",417.0007324,0.772198796,1.930890124,0.168478539375,5899.35358528006,35015.4601717508,0.0676110062329489,6.17973,2014-08-15,2,"after"
"R",2010,158,2010-06-07,"Cyclopoid",31085.50781,0.553155124,1.726378397,0.247252532666667,439769.975687397,1778626.77863961,3.07058284696912,6.17973,2014-08-15,2,"after"
"R",2010,158,2010-06-07,"Daphnia",3601.369873,0.87044102,4.792660318,0.17723005627381,50948.9615280161,287473.595614635,1.37776329417504,6.17973,2014-08-15,2,"after"
"R",2010,158,2010-06-07,"Nauplii",8908.651367,0.194751918,0.932769202,0.143749885772727,126031.635674704,876742.51007033,0.817798411477778,6.17973,2014-08-15,2,"after"
"R",2009,180,2009-06-29,"Bosmina longirostris",6835.700195,0.333573699,0.936686494,0.173873146,96705.3756025318,556183.504050314,0.520969576429523,8.55877,2014-08-15,1,"after"
"R",2009,180,2009-06-29,"Cyclopoid",17630.68945,0.5359689,1.592726216,0.247252532666667,249423.233429834,1008779.28626152,1.6067092153865,8.55877,2014-08-15,1,"after"
"R",2009,180,2009-06-29,"Daphnia",1563.253662,0.813317299,3.984674461,0.17723005627381,22115.5153434495,124784.22570313,0.497224517294923,8.55877,2014-08-15,1,"after"
"R",2009,180,2009-06-29,"Holopedium gibberum",545.071228,0.259578198,8.965247167,0.157585475384615,7711.18046874396,48933.319837526,0.438699307045284,8.55877,2014-08-15,1,"after"
"R",2009,180,2009-06-29,"Nauplii",8231.769531,0.160056785,0.850769295,0.143749885772727,116455.716555725,810127.36761297,0.689231489404293,8.55877,2014-08-15,1,"after"
