"slopeLength","daysAfter","numSlopes","orientation","all.all.other.days","all.during.heatwave","all.after.heatwave","R.all.other.days","R.during.heatwave","R.after.heatwave","L.all.other.days","L.during.heatwave","L.after.heatwave","T.all.other.days","T.during.heatwave","T.after.heatwave"
7,14,6,"start",12.2463992166033,24.4602090844514,24.4602090844514,15.7748345761057,27.043817296869,27.043817296869,6.9586091827416,4.77450955917094,4.77450955917094,15.602346521287,55.6637336219775,55.6637336219775
7,14,7,"start",12.4026374761072,21.3851267880844,21.3851267880844,16.0688833385348,23.0397444732157,23.0397444732157,7.28761398237655,1.96789006011613,1.96789006011613,15.0631960060983,54.253882443389,54.253882443389
7,14,8,"start",12.3743741285427,20.5548714981459,20.5548714981459,16.0934032383161,22.0543754341983,22.0543754341983,7.46261283447534,1.15690383213325,1.15690383213325,14.4710534581443,53.9746882502462,53.9746882502462
7,15,6,"start",12.6244132046101,20.6062356076376,20.6062356076376,16.4075906457476,20.8632670801815,20.8632670801815,7.36450282671499,0.218154438097065,0.218154438097065,15.3009674103253,58.5268351761136,58.5268351761136
7,15,7,"start",12.5999700868843,19.7588605719781,19.7588605719781,16.4370035380427,20.0223758079353,20.0223758079353,7.53795627670903,-0.472416501101096,-0.472416501101096,14.7231445735899,57.6557640539372,57.6557640539372
7,15,8,"start",12.3191473809013,21.0669264424682,21.0669264424682,16.0241512701971,22.6370978935904,22.6370978935904,7.57822402361541,0.149583216347844,0.149583216347844,14.0575539493278,57.4748724027302,57.4748724027302
7,16,6,"start",12.8833529877675,18.0096137833778,18.0096137833778,16.8432080975937,16.5408594543324,16.5408594543324,7.56908040274102,-2.17384804224394,-2.17384804224394,15.2482843929118,59.8533434537803,59.8533434537803
7,16,7,"start",12.6114432494527,19.7461959793314,19.7461959793314,16.4438771038869,20.0141487351449,20.0141487351449,7.60918304727492,-1.2287978986846,-1.2287978986846,14.6028349429045,59.3575557360223,59.3575557360223
7,16,8,"start",12.1053898868227,22.8199123185369,22.8199123185369,15.8186560837149,24.2519832105906,24.2519832105906,7.40949316515707,1.50700829541048,1.50700829541048,13.7144308005638,60.5805629322646,60.5805629322646
7,17,6,"start",12.9964406979385,16.8813642327796,16.8813642327796,16.8188794091768,16.7857975837617,16.7857975837617,7.81505298797645,-5.09258287934425,-5.09258287934425,15.3847606442873,59.3594932538284,59.3594932538284
7,17,7,"start",12.5045315843718,20.8047708356181,20.8047708356181,16.2103426437199,22.1051658423774,22.1051658423774,7.62127702897728,-1.42290371119599,-1.42290371119599,14.5244650678088,60.7656931937995,60.7656931937995
7,17,8,"start",11.8195515884271,25.1824203350734,25.1824203350734,15.3966751652412,27.5502987285007,27.5502987285007,7.1872802021374,3.33931866584368,3.33931866584368,13.6037598477861,62.0819002494379,62.0819002494379
7,18,6,"start",12.8398770890017,18.6329224284781,18.6329224284781,16.5084261880603,20.0344718585751,20.0344718585751,7.60463454620589,-2.78295929060404,-2.78295929060404,15.706931937436,56.962127476276,56.962127476276
7,18,7,"start",12.1712184923947,23.9724336899315,23.9724336899315,15.7134680881923,26.6014366885001,26.6014366885001,7.17692011011861,2.87246890974174,2.87246890974174,14.8211599495731,58.9948496037946,58.9948496037946
7,18,8,"start",11.5933713071089,27.130715833194,27.130715833194,15.0206172191342,30.5916359632228,30.5916359632228,6.78173078670967,6.76485443745476,6.76485443745476,14.1281262352514,58.892272587781,58.892272587781
7,19,6,"start",12.1905708942289,25.8606044920514,25.8606044920514,15.5869587816291,29.9216035231995,29.9216035231995,6.95740980914479,4.69942467925716,4.69942467925716,15.6945752850364,57.9149991728644,57.9149991728644
7,19,7,"start",11.6225107617358,29.2379352224219,29.2379352224219,14.9040801551207,34.0652177231806,34.0652177231806,6.5650501888977,8.91583881801294,8.91583881801294,15.0275231544329,57.9454499207011,57.9454499207011
7,19,8,"start",11.3214758030376,29.6011109284049,29.6011109284049,14.641470230059,33.8706519313439,33.8706519313439,6.30465585583756,10.8992421895207,10.8992421895207,14.5646123071176,56.2571911385015,56.2571911385015
7,20,6,"start",11.5566545564515,33.0758189685815,33.0758189685815,14.7374584985861,39.1913078288413,39.1913078288413,6.26410938290383,12.8956876178882,12.8956876178882,15.7045149217359,58.671564317303,58.671564317303
7,20,7,"start",11.2595105239954,32.9732756311296,32.9732756311296,14.4766953019536,38.2737274675413,38.2737274675413,6.00363803801296,14.647127822588,14.647127822588,15.260392568076,56.6148275664611,56.6148275664611
7,20,8,"start",11.1473664816564,31.3010610718663,31.3010610718663,14.3586663608888,36.3765367932316,36.3765367932316,5.86942481536347,14.8098558745471,14.8098558745471,15.2336457872556,51.7316183969955,51.7316183969955
8,-1,6,"start",15.7279080054014,2.71555251457169,2.71555251457169,19.9324017195622,10.1075801742777,10.1075801742777,7.80451328865156,-10.6635899707508,-10.6635899707508,23.53652962445,8.0522447318134,8.0522447318134
8,-1,7,"start",15.5641092632518,6.41612708022798,6.41612708022798,19.5512586480971,15.3932841113664,15.3932841113664,7.82265231499012,-7.77064995863695,-7.77064995863695,23.534281576702,10.2820557129603,10.2820557129603
8,-1,8,"start",15.1018170077542,11.6502506548309,11.6502506548309,18.8603925672247,21.7733419634945,21.7733419634945,7.6505496324017,-3.78178375210689,-3.78178375210689,23.0133882098699,15.4763180623293,15.4763180623293
8,0,6,"start",15.4774268353294,5.97775632160648,5.97775632160648,19.3902499068339,16.5993049684712,16.5993049684712,7.54341080453395,-6.31975617219355,-6.31975617219355,23.9892130686852,3.80205017204989,3.80205017204989
8,0,7,"start",15.0201259320564,11.9930656751915,11.9930656751915,18.7065383212587,23.6637355182087,23.6637355182087,7.369344627849,-2.03863527074721,-2.03863527074721,23.4859550908678,10.6640650771731,10.6640650771731
8,0,8,"start",14.5392966341434,16.4705610503964,16.4705610503964,18.1952701464751,27.1900131509858,27.1900131509858,6.96845392908976,3.22035824669043,3.22035824669043,22.9698528963076,15.8705961878898,15.8705961878898
8,1,6,"start",14.8917434825243,13.0156761277481,13.0156761277481,18.4621730278149,27.2293468939266,27.2293468939266,7.19127912642511,-1.07047618304959,-1.07047618304959,23.6740605927912,6.76098175127632,6.76098175127632
8,1,7,"start",14.4154360958891,17.9286057651215,17.9286057651215,17.9540462676492,30.6668314973509,30.6668314973509,6.79247362719022,4.71204575343287,4.71204575343287,23.1710891321753,13.3095380691089,13.3095380691089
8,1,8,"start",13.7845965698265,22.705693862898,22.705693862898,17.5542745047806,32.2653690618076,32.2653690618076,6.22574705490198,10.4431382183003,10.4431382183003,21.9105465887598,22.9379127890282,22.9379127890282
8,2,6,"start",14.1671073288391,21.2837257108067,21.2837257108067,17.7567767805782,34.7962394165239,34.7962394165239,6.53566981687354,7.74899580188817,7.74899580188817,22.7392680046828,15.6685840862651,15.6685840862651
8,2,7,"start",13.5410901849226,26.190616352889,26.190616352889,17.3595261092847,36.000287658915,36.000287658915,5.97205145703888,13.7611557552648,13.7611557552648,21.4928921379121,26.267188226303,26.267188226303
8,2,8,"start",12.8678061413611,30.2118503613487,30.2118503613487,16.9591355890421,36.9552295623984,36.9552295623984,5.36279934942318,18.6456612598081,18.6456612598081,20.075853809547,35.0121747279011,35.0121747279011
8,3,6,"start",13.2897820921044,30.8849881189238,30.8849881189238,17.2004371627507,40.5306946924936,40.5306946924936,5.76684450106877,17.4946570164508,17.4946570164508,20.8378563248419,32.941505197659,32.941505197659
8,3,7,"start",12.6221277048214,34.7874184071251,34.7874184071251,16.8033107466526,40.9870616780748,40.9870616780748,5.16205910143132,22.4871390008255,22.4871390008255,19.4346446550206,41.9731997880598,41.9731997880598
8,3,8,"start",11.7264680160788,39.4583878847313,39.4583878847313,15.9183047592075,45.1337033444782,45.1337033444782,4.88531417205086,23.0489713957159,23.0489713957159,17.1606404300666,54.1974303469142,54.1974303469142
8,4,6,"start",12.4959085342498,39.488851412651,39.488851412651,16.8389101743008,44.2108727918046,44.2108727918046,5.03000059822983,26.620863262929,26.620863262929,18.8589892507019,50.786645776958,50.786645776958
8,4,7,"start",11.6107558165055,44.1247515405886,44.1247515405886,15.9668999544482,48.4519410360999,48.4519410360999,4.7548047078548,26.7010926241445,26.7010926241445,16.6158018390256,63.4831388147293,63.4831388147293
8,4,8,"start",11.1319409894862,44.1343677432812,44.1343677432812,15.4248442661492,48.8504308622187,48.8504308622187,4.56629853162819,25.8854317473766,25.8854317473766,15.6831306087048,63.9210422793895,63.9210422793895
8,5,6,"start",11.5419431964509,50.1376565038521,50.1376565038521,16.0521086096865,52.9895513832606,52.9895513832606,4.63822364602086,31.5417539923231,31.5417539923231,16.2181583440047,74.6012816319946,74.6012816319946
8,5,7,"start",11.0692310539754,49.3295809358446,49.3295809358446,15.5198482971093,52.822348999054,52.822348999054,4.45060936669548,29.971916816229,29.971916816229,15.2951952782358,73.5603827247556,73.5603827247556
8,5,8,"start",10.3909185668391,49.5926330758265,49.5926330758265,14.5504305896569,55.239100999088,55.239100999088,4.15430244548462,29.116433781347,29.116433781347,14.4931287431461,71.7525410432691,71.7525410432691
8,6,6,"start",11.3029118315964,53.2640392922127,53.2640392922127,15.9659024861298,54.2637688509186,54.2637688509186,4.47943217171877,34.1892067874747,34.1892067874747,15.4442874305021,81.5799389769738,81.5799389769738
8,6,7,"start",10.6390264631818,52.9568767986745,52.9568767986745,15.0195246413731,56.7981785284826,56.7981785284826,4.18776257180648,32.5282364123164,32.5282364123164,14.6594798232072,78.4113806585128,78.4113806585128
8,6,8,"start",10.1177484358961,51.4234801723723,51.4234801723723,14.2568909402078,56.9694071275187,56.9694071275187,4.03530961403719,29.9882947927473,29.9882947927473,13.9220721801996,75.5107105859035,75.5107105859035
8,7,6,"start",11.1662646639111,54.2903492058502,54.2903492058502,15.7648876168279,55.7519046593863,55.7519046593863,4.40754364561569,34.7728812235432,34.7728812235432,15.3220344215484,82.6823991470022,82.6823991470022
8,7,7,"start",10.6618654582154,52.3330351375462,52.3330351375462,15.0272893498874,56.1099858112574,56.1099858112574,4.26057030237974,31.4965094385166,31.4965094385166,14.6100293192106,78.7887260428561,78.7887260428561
8,7,8,"start",10.1993583675561,50.4325400446202,50.4325400446202,14.3650287807727,55.6017654751927,55.6017654751927,4.0250817636223,29.8705522829232,29.8705522829232,14.1530728060187,73.9904767376081,73.9904767376081
8,8,6,"start",11.2005928075188,53.7472501977005,53.7472501977005,15.5861448892004,57.3066358035034,57.3066358035034,4.69691148507253,30.8046089369818,30.8046089369818,15.2831856999654,84.2645412896654,84.2645412896654
8,8,7,"start",10.754573866749,51.3471093836646,51.3471093836646,14.9446500538412,56.5389003456853,56.5389003456853,4.471356886569,29.0466795039495,29.0466795039495,14.8476134373946,77.9465290113898,77.9465290113898
8,8,8,"start",10.3462032532346,49.169680554542,49.169680554542,14.3446585810862,55.4924714582184,55.4924714582184,4.33959377684584,26.8734379374497,26.8734379374497,14.3116862692073,73.7498470649441,73.7498470649441
8,9,6,"start",11.4254923658707,50.8188346498208,50.8188346498208,15.3813983921405,58.7319284323796,58.7319284323796,5.05717376555899,25.8231610129079,25.8231610129079,16.2226015549315,76.7219027178488,76.7219027178488
8,9,7,"start",11.0346568130907,48.4131808818212,48.4131808818212,14.7985356063852,57.2077043370688,57.2077043370688,4.93602928002504,23.8517484541372,23.8517484541372,15.7222851593138,72.0340273932668,72.0340273932668
8,9,8,"start",10.7249219649345,45.9076873266573,45.9076873266573,14.4541582458608,54.1622498847067,54.1622498847067,4.87890129452005,21.8176811627524,21.8176811627524,14.9601900030852,70.1709558834084,70.1709558834084
8,10,6,"start",11.7276011811073,46.7388357589264,46.7388357589264,15.2275454002007,59.211055157829,59.211055157829,5.54678403809615,19.3703021390606,19.3703021390606,17.1858613500853,67.6779635300153,67.6779635300153
8,10,7,"start",11.4339357380172,44.1575345855112,44.1575345855112,14.8958625289581,55.4784478871798,55.4784478871798,5.49963163036483,17.7584263987989,17.7584263987989,16.4639891700073,66.1710337849274,66.1710337849274
8,10,8,"start",11.0467261684956,42.8788570078812,42.8788570078812,14.4938687621553,53.1384007946137,53.1384007946137,5.34525727920303,17.4663477266392,17.4663477266392,15.6216440029363,65.6785808010866,65.6785808010866
8,11,6,"start",12.3262707209763,39.7784554965623,39.7784554965623,15.7901809442362,52.5759710048203,52.5759710048203,5.76757993501991,16.4200607520772,16.4200607520772,18.7010226156044,53.4522827593086,53.4522827593086
8,11,7,"start",11.9596286849123,38.9746724591731,38.9746724591731,15.4099583695031,50.3666959043609,50.3666959043609,5.619213063371,16.2888709987454,16.2888709987454,17.9143288692442,54.7064437814361,54.7064437814361
8,11,8,"start",11.708631188005,37.4180509025826,37.4180509025826,15.1879822649536,47.4970501983552,47.4970501983552,5.74502582265593,13.8835775184892,13.8835775184892,16.7826012144094,57.7937464064987,57.7937464064987
8,12,6,"start",12.4231870280422,38.2142057929972,38.2142057929972,15.9495537214541,50.165839663971,50.165839663971,5.79419775375567,15.8113468965865,15.8113468965865,18.7871575593709,52.6435713428343,52.6435713428343
8,12,7,"start",12.1836255879977,36.5722360585651,36.5722360585651,15.7404358990127,46.973502518102,46.973502518102,5.92109872927966,13.1912954416505,13.1912954416505,17.6916568264329,56.4666132627062,56.4666132627062
8,12,8,"start",12.1311964962994,33.9663048114972,33.9663048114972,15.8937749984729,42.1568872070296,42.1568872070296,6.13764289832068,10.5342451349054,10.5342451349054,16.5712370812346,59.2292611443105,59.2292611443105
8,13,6,"start",12.8278759547798,34.1213943779061,34.1213943779061,16.6852557498833,43.0832479140928,43.0832479140928,6.19008722505929,11.4177500189816,11.4177500189816,18.4195429184544,56.0950643603276,56.0950643603276
8,13,7,"start",12.7868865224478,31.4857678524788,31.4857678524788,16.8517350638688,38.1067433601961,38.1067433601961,6.4074309937008,8.63448472879704,8.63448472879704,17.3325262907962,59.3054546396438,59.3054546396438
8,13,8,"start",12.7978763305844,29.1048041849964,29.1048041849964,17.0093576064544,34.4320963217659,34.4320963217659,6.69807880139415,6.00954938803281,6.00954938803281,16.391966617814,60.4468063750422,60.4468063750422
8,14,6,"start",13.2599910885713,29.8098963057204,29.8098963057204,17.5644570712893,34.7556286179114,34.7556286179114,6.52372151747242,7.71506355808297,7.71506355808297,17.9933943458975,60.0961259582229,60.0961259582229
8,14,7,"start",13.2785499344918,27.3224641329756,27.3224641329756,17.7312457501849,31.0110140418168,31.0110140418168,6.81171096298938,4.846483335883,4.846483335883,17.0817761378807,61.287574896024,61.287574896024
8,14,8,"start",13.2948350303525,25.568679496506,25.568679496506,17.7961121449483,29.0077603138407,29.0077603138407,7.08865204438722,2.82489365867915,2.82489365867915,16.4205380750988,60.8701137790938,60.8701137790938
8,15,6,"start",13.685973039484,25.5270299389791,25.5270299389791,18.3293290167334,27.3997556972026,27.3997556972026,7.00431068630245,2.38146611577324,2.38146611577324,17.4768295906547,64.9460950491141,64.9460950491141
8,15,7,"start",13.7082182185924,23.7570712852581,23.7570712852581,18.4025577758567,25.5821353976193,25.5821353976193,7.27979441751144,0.40287009119049,0.40287009119049,16.8338511875667,63.9959676212631,63.9959676212631
8,15,8,"start",13.535636179236,23.8816789439241,23.8816789439241,18.3191733384918,25.3459101381439,25.3459101381439,7.3444677434645,0.693094946957358,0.693094946957358,15.939021195335,64.8826046886372,64.8826046886372
8,16,6,"start",14.0567278933369,21.8594460813211,21.8594460813211,18.9256258601904,21.6001458191187,21.6001458191187,7.36662747193065,-1.72870975241765,-1.72870975241765,17.3134896094641,67.4073398774781,67.4073398774781
8,16,7,"start",13.8923509239144,22.258205601199,22.258205601199,18.8519988241502,21.8653182301576,21.8653182301576,7.43156031653144,-1.10481737489209,-1.10481737489209,16.4424407718429,67.9773991670923,67.9773991670923
8,16,8,"start",13.3789468214993,25.195842122667,25.195842122667,18.1145165521055,26.9418090428239,26.9418090428239,7.32234225837526,0.826243716030713,0.826243716030713,15.5844039589279,68.1205070626311,68.1205070626311
8,17,6,"start",14.1458492870426,21.0364513900204,21.0364513900204,19.1155284040072,19.7156278108279,19.7156278108279,7.44991715280429,-2.76416810576828,-2.76416810576828,17.1618575319274,69.8549279108276,69.8549279108276
8,17,7,"start",13.6448717268155,24.5791810784398,24.5791810784398,18.3951246234043,25.8529130481939,25.8529130481939,7.34262254399428,-0.321230719675595,-0.321230719675595,16.3307222467508,69.7691648248658,69.7691648248658
8,17,8,"start",13.069117621644,27.7303489383179,27.7303489383179,17.6956409170531,30.1845097388889,30.1845097388889,7.10874697100845,2.56022786857519,2.56022786857519,15.3092889099242,70.887680919433,70.887680919433
8,18,6,"start",13.9828537631384,22.8823751956971,22.8823751956971,18.7224482593942,23.79317912766,23.79317912766,7.46517623399509,-3.04228065536557,-3.04228065536557,17.1407343820587,71.0993568679244,71.0993568679244
8,18,7,"start",13.4218335122017,26.7443711660968,26.7443711660968,18.0403591511437,29.0743997234261,29.0743997234261,7.23660606206447,0.643713541331327,0.643713541331327,16.1505221550208,72.2081290388752,72.2081290388752
8,18,8,"start",12.6506144564836,31.1825628490878,31.1825628490878,17.122232062396,34.6929739228823,34.6929739228823,6.76073578940006,5.45570736637388,5.45570736637388,15.0931499666024,73.3108306210817,73.3108306210817
8,19,6,"start",13.6396152036892,26.7486356174751,26.7486356174751,18.2082753656381,29.3015835311097,29.3015835311097,7.09046563165029,1.19408452192354,1.19408452192354,17.264590811855,70.912716605124,70.912716605124
8,19,7,"start",12.8845305336636,31.8656925698189,31.8656925698189,17.3088119620558,35.7621841442147,35.7621841442147,6.61973066947577,6.64641132359985,6.64641132359985,16.243856593517,72.3652046306041,72.3652046306041
8,19,8,"start",12.4208222391875,33.3417375839804,33.3417375839804,16.7730402588477,37.7443053254296,37.7443053254296,6.30580153641111,9.33239180596099,9.33239180596099,15.6437864922194,70.0631427494768,70.0631427494768
8,20,6,"start",12.9236569647444,34.7803409114593,34.7803409114593,17.1363602089282,40.8069527483134,40.8069527483134,6.4001684525977,9.22471866082123,9.22471866082123,17.3393945964432,71.2259530966361,71.2259530966361
8,20,7,"start",12.4680471043149,36.0855166827207,36.0855166827207,16.6068997018295,42.4043866269007,42.4043866269007,6.08806049779411,11.9730835908772,11.9730835908772,16.7674295247787,68.7203027127299,68.7203027127299
8,20,8,"start",12.2154783598405,35.317595729699,35.317595729699,16.3080074347441,41.6807392669418,41.6807392669418,5.87518784903797,13.1335141088048,13.1335141088048,16.5638191954712,63.8798063716977,63.8798063716977
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
